GOLDPOS	SID	TID	TOKEN	POS1	POS2
_	197	2	möchte	VMFIN	VMFIN
_	197	3	aber	ADV	ADV
_	197	4	jemand	PIS	PIS
_	197	5	sagen	VVINF	VVINF
_	197	6	/	$(	$(
_	197	7	wann	PWAV	PWAV
_	197	8	dann	ADV	ADV
_	197	9	dieser	PDAT	PDAT
_	197	10	Brunnen	NN	NN
_	197	11	dem	ART	ART
_	197	12	Gehirn	NN	NN
_	197	13	/	$(	$(
_	197	14	und	KON	KON
_	197	15	den	ART	ART
_	197	16	Gliedern	NN	NN
_	197	17	so	ADV	ADV
_	197	18	gut	ADJD	ADJD
_	197	19	/	$(	$(
PWS	197	20	wie	KOKOM	KOUS
VVFIN	197	21	koͤmpt	VVFIN	NN
_	197	22	es	PPER	PPER
_	197	23	/	$(	$(
_	197	24	dass	KOUS	KOUS
_	197	25	es	PPER	PPER
ADJA	197	26	etlichen	ADJA	PIAT
_	197	27	Leuten	NN	NN
_	197	28	/	$(	$(
KOUS	197	29	wann	PWAV	PWAV
_	197	30	sie	PPER	PPER
_	197	31	ihn	PPER	PPER
VVFIN	197	32	trinken	VVFIN	VVINF
_	197	33	/	$(	$(
_	197	34	so	ADV	ADV
_	197	35	beschwerlich	ADJD	ADJD
NN	197	36	Reißen	VVFIN	NN
_	197	37	im	APPRART	APPRART
_	197	38	Kopf	NN	NN
_	197	39	/	$(	$(
_	197	40	und	KON	KON
_	197	41	in	APPR	APPR
_	197	42	Gliedern	NN	NN
_	197	43	etc.	ADV	ADV
VVFIN	197	44	erregt	VVFIN	VVPP
_	197	45	?	$.	$.
_	198	1	hierauf	PAV	PAV
_	198	2	ist	VAFIN	VAFIN
_	198	3	meine	PPOSAT	PPOSAT
_	198	4	Antwort	NN	NN
_	198	5	.	$.	$.
ADJA	199	1	1.	ADJA	ADV
_	199	2	dass	KOUS	KOUS
_	199	3	entweder	KON	KON
PDS	199	4	solches	PIAT	PIS
_	199	5	nicht	PTKNEG	PTKNEG
_	199	6	von	APPR	APPR
PIAT	199	7	allem	PIS	PIS
_	199	8	Brunnen	NN	NN
_	199	9	geschehe	VVFIN	VVFIN
_	199	10	/	$(	$(
_	199	11	sondern	KON	KON
_	199	12	wenn	KOUS	KOUS
_	199	13	etwan	ADV	ADV
PIS	199	14	einer	ART	PIS
_	199	15	des	ART	ART
_	199	16	Teils	NN	NN
_	199	17	des	ART	ART
_	199	18	Brunnens	NN	NN
PIS	199	19	etwas	PIS	ADV
PTKA	199	20	zu	PTKZU	PTKA
_	199	21	viel	ADV	ADV
_	199	22	bekömmt	VVFIN	VVFIN
_	199	23	/	$(	$(
PAV	199	24	darinnen	ADV	VVFIN
_	199	25	fast	ADV	ADV
PIAT	199	26	lauter	PIAT	ADJD
ADJA	199	27	irdisches	ADJD	ADJA
_	199	28	Bitumen	NN	NN
_	199	29	/	$(	$(
_	199	30	oder	KON	KON
_	199	31	Steinkohlen	NN	NN
_	199	32	sein	VAINF	VAINF
_	199	33	/	$(	$(
PWS	199	34	welches	PRELS	PWS
_	199	35	Geschlecht	NN	NN
_	199	36	des	ART	ART
NN	199	37	Bituminis	NE	NN
_	199	38	sonderlich	ADJD	ADJD
_	199	39	die	ART	ART
_	199	40	Art	NN	NN
_	199	41	hat	VAFIN	VAFIN
_	199	42	/	$(	$(
_	199	43	dass	KOUS	KOUS
_	199	44	es	PPER	PPER
_	199	45	in	APPR	APPR
_	199	46	den	ART	ART
_	199	47	Kopf	NN	NN
_	199	48	steige	VVFIN	VVFIN
_	199	49	/	$(	$(
_	199	50	und	KON	KON
PAV	199	51	daselbst	PAV	ADV
NN	199	52	Beschweren	NE	NN
_	199	53	anrichte	VVFIN	VVFIN
_	199	54	/	$(	$(
_	199	55	davon	PAV	PAV
_	199	56	Solenander	NE	NE
NN	199	57	lib.	NN	NE
_	199	58	1.	ADJA	ADJA
FM	199	59	defont.	NN	NE
FM	199	60	cal.	NN	NE
FM	199	61	cans.	NN	NE
FM	199	62	cap.	NN	NE
_	199	63	10.	ADJA	ADJA
FM	199	64	p.	NN	APPR
_	199	65	83.	ADJA	ADJA
_	199	66	sagt	VVFIN	VVFIN
_	199	67	:	$.	$.
FM	199	68	Nigrum	NE	NN
_	199	69	,	$,	$,
FM	199	70	quod	NE	NE
FM	199	71	crassius	NE	NE
_	199	72	,	$,	$,
FM	199	73	fœtet	NE	NN
_	199	74	,	$,	$,
KON	199	75	&	$(	KON
FM	199	76	amarius	NE	NN
FM	199	77	est	FM	ADJA
$.	199	78	:	$.	$(
FM	199	79	cætera	NE	NE
FM	199	80	medio	ADV	NE
FM	199	81	modo	NE	NE
FM	199	82	se	FM	VVFIN
FM	199	83	habent	NE	VVFIN
_	199	84	.	$.	$.
ADJA	200	1	2.	ADJA	ADV
_	200	2	oder	KON	KON
_	200	3	sage	VVFIN	VVFIN
_	200	4	darauf	PAV	PAV
_	200	5	/	$(	$(
KOUS	200	6	das	ART	PRELS
PDAT	200	7	solch	PIAT	PIAT
_	200	8	Reißen	NN	NN
_	200	9	nicht	PTKNEG	PTKNEG
_	200	10	dem	ART	ART
NN	200	11	Brunnen	NE	NN
_	200	12	zuzumessen	VVIZU	VVIZU
_	200	13	sei	VAFIN	VAFIN
_	200	14	/	$(	$(
_	200	15	sondern	KON	KON
_	200	16	der	ART	ART
_	200	17	Unreinigkeit	NN	NN
_	200	18	des	ART	ART
_	200	19	Leibes	NN	NN
_	200	20	/	$(	$(
_	200	21	und	KON	KON
_	200	22	der	ART	ART
_	200	23	großen	ADJA	ADJA
NN	200	24	Menge	VVIMP	NN
_	200	25	der	ART	ART
ADJA	200	26	zähen	CARD	ADJA
ADJA	200	27	pituitosischen	NE	ADJA
_	200	28	oder	KON	KON
ADJA	200	29	tartarischen	ADJD	ADJA
_	200	30	Materien	NN	NN
_	200	31	/	$(	$(
PRELS	200	32	welche	PWAT	PRELS
_	200	33	/	$(	$(
_	200	34	so	ADV	ADV
_	200	35	sie	PPER	PPER
_	200	36	von	APPR	APPR
_	200	37	dem	ART	ART
_	200	38	Brunnen	NN	NN
_	200	39	angegriffen	VVPP	VVPP
_	200	40	wird	VAFIN	VAFIN
_	200	41	/	$(	$(
_	200	42	und	KON	KON
_	200	43	doch	ADV	ADV
_	200	44	so	ADV	ADV
_	200	45	rebellisch	ADJD	ADJD
_	200	46	ist	VAFIN	VAFIN
_	200	47	/	$(	$(
_	200	48	dass	KOUS	KOUS
_	200	49	sie	PPER	PPER
_	200	50	sich	PRF	PRF
_	200	51	nicht	PTKNEG	PTKNEG
ADV	200	52	flugs	ADV	ADJD
_	200	53	zwingen	VVINF	VVINF
VVFIN	200	54	lässt	VVIMP	VVFIN
_	200	55	/	$(	$(
_	200	56	diese	PDAT	PDAT
_	200	57	Schmerzen	NN	NN
_	200	58	verursacht	VVPP	VVPP
_	200	59	.	$.	$.
_	201	1	und	KON	KON
PDS	201	2	solches	PIAT	PIS
VVFIN	201	3	sehen	VVINF	VVFIN
_	201	4	wir	PPER	PPER
_	201	5	auch	ADV	ADV
_	201	6	in	APPR	APPR
_	201	7	der	ART	ART
_	201	8	Colica	NE	NE
_	201	9	oder	KON	KON
_	201	10	Hefenmutter	NN	NN
_	201	11	/	$(	$(
_	201	12	so	ADV	ADV
_	201	13	von	APPR	APPR
_	201	14	dem	ART	ART
_	201	15	kalten	ADJA	ADJA
_	201	16	Schleim	NN	NN
_	201	17	/	$(	$(
_	201	18	oder	KON	KON
FM	201	19	Tartaro	NE	NE
FM	201	20	intestinorum	NE	NN
_	201	21	entsteht	VVFIN	VVFIN
_	201	22	/	$(	$(
_	201	23	in	APPR	APPR
PRELS	201	24	welcher	PWAT	PIS
_	201	25	/	$(	$(
_	201	26	wenn	KOUS	KOUS
_	201	27	man	PIS	PIS
_	201	28	die	ART	ART
FM	201	29	fomenta	NE	NE
_	201	30	,	$,	$,
_	201	31	und	KON	KON
_	201	32	wärmende	ADJA	ADJA
_	201	33	oder	KON	KON
_	201	34	zerteilende	ADJA	ADJA
_	201	35	Sachen	NN	NN
_	201	36	/	$(	$(
KOUS	201	37	wie	KOKOM	KOUS
PRF	201	38	sich	PPER	PRF
_	201	39	es	PPER	PPER
VVFIN	201	40	gebührt	VVFIN	VVPP
_	201	41	/	$(	$(
_	201	42	auflegt	VVFIN	VVFIN
_	201	43	/	$(	$(
_	201	44	im	APPRART	APPRART
_	201	45	Anfang	NN	NN
_	201	46	/	$(	$(
_	201	47	weil	KOUS	KOUS
_	201	48	die	ART	ART
_	201	49	Materia	NN	NN
VVPP	201	50	zerteilt	NE	VVPP
_	201	51	/	$(	$(
_	201	52	und	KON	KON
_	201	53	in	APPR	APPR
NN	201	54	Flatus	NE	NN
VVPP	201	55	vertiert	VVFIN	VVPP
_	201	56	wird	VAFIN	VAFIN
_	201	57	/	$(	$(
_	201	58	von	APPR	APPR
_	201	59	den	ART	ART
FM	201	60	Fomentis	NE	NE
KON	201	61	&	$(	KON
ADV	201	62	cetera	NE	NN
_	201	63	die	ART	ART
_	201	64	Schmerzen	NN	NN
_	201	65	sich	PRF	PRF
VVFIN	201	66	mehren	VVFIN	VVINF
_	201	67	/	$(	$(
_	201	68	aber	KON	KON
_	201	69	doch	ADV	ADV
_	201	70	wann	PWAV	PWAV
_	201	71	man	PIS	PIS
_	201	72	mit	APPR	APPR
_	201	73	den	ART	ART
FM	201	74	Anodynis	NE	NN
_	201	75	fortfährt	VVFIN	VVFIN
_	201	76	/	$(	$(
_	201	77	so	ADV	ADV
VVFIN	201	78	stillen	ADJA	VVFIN
_	201	79	sie	PPER	PPER
_	201	80	sich	PRF	PRF
_	201	81	.	$.	$.
ADV	202	1	desgleichen	KOUS	ADV
_	202	2	haben	VAFIN	VAFIN
_	202	3	wir	PPER	PPER
_	202	4	ein	ART	ART
_	202	5	Exempel	NN	NN
_	202	6	an	APPR	APPR
_	202	7	den	ART	ART
NN	202	8	Sennesblättern	NE	NN
_	202	9	/	$(	$(
PRELS	202	10	welche	PWAT	PRELS
_	202	11	für	APPR	APPR
_	202	12	sich	PRF	PRF
_	202	13	eine	ART	ART
_	202	14	gute	ADJA	ADJA
_	202	15	/	$(	$(
ADJA	202	16	gelinde	ADJA	ADJD
_	202	17	/	$(	$(
_	202	18	und	KON	KON
PAV	202	19	derowegen	ADV	ADV
_	202	20	kein	PIAT	PIAT
_	202	21	Grimmen	NN	NN
_	202	22	verursachende	ADJA	ADJA
_	202	23	Arznei	NN	NN
_	202	24	sein	VAINF	VAINF
_	202	25	.	$.	$.
_	203	1	wann	PWAV	PWAV
_	203	2	sie	PPER	PPER
_	203	3	aber	ADV	ADV
_	203	4	in	APPR	APPR
_	203	5	einen	ART	ART
_	203	6	Leib	NN	NN
_	203	7	kommen	VVFIN	VVFIN
PRELS	203	8	da	ADV	ADV
PIAT	203	9	viel	ADV	PIAT
_	203	10	Schleims	NN	NN
_	203	11	/	$(	$(
_	203	12	und	KON	KON
PDS	203	13	denselben	PDAT	PDS
_	203	14	angreifen	VVINF	VVINF
_	203	15	/	$(	$(
_	203	16	aber	ADV	ADV
_	203	17	wegen	APPR	APPR
_	203	18	seiner	PPOSAT	PPOSAT
_	203	19	Zähe	NN	NN
_	203	20	und	KON	KON
NN	203	21	Härtigkeit	NE	NN
_	203	22	ihn	PPER	PPER
_	203	23	nicht	PTKNEG	PTKNEG
ADV	203	24	stracks	ADV	ADJD
_	203	25	überwinden	VVINF	VVINF
_	203	26	/	$(	$(
_	203	27	oder	KON	KON
_	203	28	aus	APPR	APPR
_	203	29	dem	ART	ART
_	203	30	Leib	NN	NN
_	203	31	treiben	VVINF	VVINF
VMINF	203	32	können	VMFIN	VMINF
_	203	33	/	$(	$(
_	203	34	so	ADV	ADV
_	203	35	entsteht	VVFIN	VVFIN
ADJA	203	36	großes	ADJD	ADJA
_	203	37	Grimmen	NN	NN
_	203	38	und	KON	KON
_	203	39	Reißen	NN	NN
_	203	40	im	APPRART	APPRART
_	203	41	Leib	NN	NN
_	203	42	/	$(	$(
PRELS	203	43	welches	PRELS	PWS
_	203	44	doch	ADV	ADV
_	203	45	nicht	PTKNEG	PTKNEG
_	203	46	der	ART	ART
NN	203	47	Sennae	NE	NE
_	203	48	Schuld	NN	NN
_	203	49	ist	VAFIN	VAFIN
_	203	50	.	$.	$.
ADV	204	1	gleich	ADV	ADJD
KOUS	204	2	wie	KOKOM	KOKOM
_	204	3	nun	ADV	ADV
_	204	4	von	APPR	APPR
_	204	5	niemand	PIS	PIS
_	204	6	/	$(	$(
PRELS	204	7	der	ART	PRELS
_	204	8	die	ART	ART
_	204	9	Sachen	NN	NN
_	204	10	recht	ADJD	ADJD
_	204	11	versteht	VVFIN	VVFIN
_	204	12	/	$(	$(
_	204	13	deswegen	PAV	PAV
_	204	14	weder	KON	KON
_	204	15	die	ART	ART
_	204	16	Fomenta	NN	NN
_	204	17	in	APPR	APPR
_	204	18	der	ART	ART
NN	204	19	Colica	NE	NE
_	204	20	,	$,	$,
_	204	21	vor	APPR	APPR
_	204	22	Unrecht	NN	NN
_	204	23	erkannt	VVPP	VVPP
_	204	24	/	$(	$(
_	204	25	noch	ADV	ADV
_	204	26	die	ART	ART
NN	204	27	Senna	NE	NE
_	204	28	verdampft	VVPP	VVPP
_	204	29	/	$(	$(
_	204	30	oder	KON	KON
_	204	31	für	APPR	APPR
_	204	32	schädlich	ADJD	ADJD
_	204	33	erkannt	VVPP	VVPP
_	204	34	wird	VAFIN	VAFIN
_	204	35	/	$(	$(
KOUS	204	36	als	KOKOM	KOUS
PRELS	204	37	welche	PWAT	PIS
_	204	38	nicht	PTKNEG	PTKNEG
_	204	39	für	APPR	APPR
_	204	40	sich	PRF	PRF
_	204	41	/	$(	$(
_	204	42	sondern	KON	KON
_	204	43	zufälliger	ADJA	ADJA
NN	204	44	Weise	VVFIN	NN
_	204	45	die	ART	ART
_	204	46	Beschwerung	NN	NN
_	204	47	verursachen	VVINF	VVINF
_	204	48	/	$(	$(
_	204	49	sonsten	ADV	ADV
_	204	50	aber	ADV	ADV
_	204	51	herrliche	ADJA	ADJA
_	204	52	/	$(	$(
_	204	53	und	KON	KON
_	204	54	gute	ADJA	ADJA
_	204	55	Arzneien	NN	NN
_	204	56	sein	VAINF	VAINF
_	204	57	/	$(	$(
_	204	58	also	ADV	ADV
_	204	59	auch	ADV	ADV
_	204	60	soll	VMFIN	VMFIN
PDAT	204	61	solch	PIAT	PIAT
_	204	62	Reißen	NN	NN
_	204	63	/	$(	$(
_	204	64	nicht	PTKNEG	PTKNEG
_	204	65	dem	ART	ART
_	204	66	Wasser	NN	NN
_	204	67	/	$(	$(
_	204	68	sondern	KON	KON
_	204	69	der	ART	ART
_	204	70	Unreinigkeit	NN	NN
_	204	71	der	ART	ART
_	204	72	Leiber	NN	NN
_	204	73	/	$(	$(
_	204	74	Schuld	NN	NN
_	204	75	gegeben	VVPP	VVPP
_	204	76	werden	VAINF	VAINF
_	204	77	.	$.	$.
_	205	1	bleibt	VVFIN	VVFIN
_	205	2	demnach	PAV	PAV
_	205	3	das	ART	ART
_	205	4	Wasser	NN	NN
_	205	5	oder	KON	KON
_	205	6	Brunnen	NN	NN
_	205	7	für	APPR	APPR
_	205	8	sich	PRF	PRF
_	205	9	heilsam	ADJD	ADJD
_	205	10	/	$(	$(
_	205	11	herrlich	ADJD	ADJD
_	205	12	/	$(	$(
_	205	13	und	KON	KON
_	205	14	gut	ADJD	ADJD
_	205	15	.	$.	$.
ADV	206	1	desgleichen	KOUS	ADV
_	206	2	dass	KOUS	KOUS
_	206	3	er	PPER	PPER
_	206	4	auch	ADV	ADV
_	206	5	ein	ART	ART
_	206	6	herrlich	ADJD	ADJD
_	206	7	Mittel	NN	NN
_	206	8	wider	APPR	APPR
_	206	9	die	ART	ART
_	206	10	schwere	ADJA	ADJA
_	206	11	Not	NN	NN
_	206	12	sei	VAFIN	VAFIN
_	206	13	/	$(	$(
_	206	14	ist	VAFIN	VAFIN
_	206	15	/	$(	$(
_	206	16	dass	KOUS	KOUS
_	206	17	ich	PPER	PPER
PIAT	206	18	anderer	ADJA	PIAT
PIAT	206	19	viele	ADV	PIAT
_	206	20	Exempel	NN	NN
VVFIN	206	21	geschweige	KON	ADV
_	206	22	/	$(	$(
_	206	23	sonderlich	ADJD	ADJD
_	206	24	an	APPR	APPR
_	206	25	einer	ART	ART
_	206	26	Weibsperson	NN	NN
_	206	27	zum	APPRART	APPRART
NE	206	28	Breitenbrunnen	NE	NN
_	206	29	probiert	VVPP	VVPP
_	206	30	/	$(	$(
PRELS	206	31	welche	PWAT	PRELS
_	206	32	täglich	ADJD	ADJD
PIAT	206	33	etliche	ADJD	PIAT
_	206	34	Male	NN	NN
_	206	35	mit	APPR	APPR
_	206	36	dieser	PDAT	PDAT
_	206	37	schweren	ADJA	ADJA
_	206	38	Krankheit	NN	NN
_	206	39	beladen	VVPP	VVPP
_	206	40	gewesen	VAPP	VAPP
_	206	41	/	$(	$(
_	206	42	aber	KON	KON
_	206	43	nach	APPR	APPR
PDS	206	44	dem	ART	ART
_	206	45	sie	PPER	PPER
_	206	46	diesen	PDAT	PDAT
_	206	47	Brunnen	NN	NN
_	206	48	gebraucht	VVPP	VVPP
_	206	49	/	$(	$(
_	206	50	durch	APPR	APPR
PDS	206	51	denselbigen	PDAT	ADJA
_	206	52	/	$(	$(
_	206	53	Gott	NN	NN
_	206	54	Lob	NN	NN
_	206	55	/	$(	$(
_	206	56	restituiert	VVPP	VVPP
_	206	57	worden	VAPP	VAPP
ADV	206	58	insonderheit	ADV	NN
_	206	59	aber	ADV	ADV
VVFIN	206	60	dienen	VVINF	VVFIN
_	206	61	hierzu	PAV	PAV
_	206	62	sehr	ADV	ADV
_	206	63	die	ART	ART
_	206	64	rötlichen	ADJA	ADJA
_	206	65	Steinlein	NN	NN
_	206	66	/	$(	$(
_	206	67	so	ADV	ADV
_	206	68	man	PIS	PIS
_	206	69	an	APPR	APPR
_	206	70	dem	ART	ART
_	206	71	Grunde	NN	NN
_	206	72	findet	VVFIN	VVFIN
_	206	73	/	$(	$(
_	206	74	mit	APPR	APPR
NN	206	75	Lindenblütenwasser	NE	NN
_	206	76	/	$(	$(
_	206	77	oder	KON	KON
_	206	78	einem	ART	ART
PIAT	206	79	anderen	ADJA	PIS
FM	206	80	appropriata	NE	NE
FM	206	81	epilepsiae	NE	NE
FM	206	82	aqua	NE	NE
_	206	83	den	ART	ART
_	206	84	Kindern	NN	NN
_	206	85	eingegeben	VVPP	VVPP
_	206	86	.	$.	$.
_	207	1	es	PPER	PPER
_	207	2	ist	VAFIN	VAFIN
_	207	3	aber	ADV	ADV
_	207	4	zu	PTKZU	PTKZU
_	207	5	wissen	VVINF	VVINF
_	207	6	/	$(	$(
_	207	7	dass	KOUS	KOUS
KOKOM	207	8	wie	KOKOM	KOUS
PIAT	207	9	andere	ADJA	PIS
_	207	10	Krankheiten	NN	NN
_	207	11	/	$(	$(
_	207	12	also	ADV	ADV
_	207	13	auch	ADV	ADV
_	207	14	die	ART	ART
NN	207	15	Epilepsia	NE	NN
_	207	16	bisweilen	ADV	ADV
_	207	17	nicht	PTKNEG	PTKNEG
_	207	18	per	APPR	APPR
_	207	19	[	$(	$(
FM	207	20	Griech.	NN	NN
_	207	21	]	$(	$(
_	207	22	ihren	PPOSAT	PPOSAT
_	207	23	Sitz	NN	NN
_	207	24	im	APPRART	APPRART
_	207	25	Gehirn	NN	NN
_	207	26	habe	VAFIN	VAFIN
_	207	27	/	$(	$(
_	207	28	sondern	KON	KON
_	207	29	es	PPER	PPER
_	207	30	geschieht	VVFIN	VVFIN
_	207	31	oft	ADV	ADV
_	207	32	per	APPR	APPR
_	207	33	[	$(	$(
FM	207	34	Griech.	NN	NN
_	207	35	]	$(	$(
_	207	36	,	$,	$,
PRELS	207	37	das	ART	PRELS
_	207	38	von	APPR	APPR
_	207	39	dem	ART	ART
_	207	40	Magen	NN	NN
_	207	41	/	$(	$(
_	207	42	von	APPR	APPR
_	207	43	den	ART	ART
_	207	44	Därmen	NN	NN
_	207	45	/	$(	$(
_	207	46	von	APPR	APPR
_	207	47	den	ART	ART
_	207	48	Würmern	NN	NN
_	207	49	/	$(	$(
_	207	50	von	APPR	APPR
_	207	51	der	ART	ART
_	207	52	Leber	NN	NN
_	207	53	/	$(	$(
_	207	54	bei	APPR	APPR
_	207	55	Weibspersonen	NN	NN
_	207	56	von	APPR	APPR
_	207	57	der	ART	ART
_	207	58	Mutter	NN	NN
_	207	59	/	$(	$(
_	207	60	oder	KON	KON
_	207	61	auch	ADV	ADV
_	207	62	von	APPR	APPR
_	207	63	einem	ART	ART
_	207	64	Arm	NN	NN
_	207	65	oder	KON	KON
_	207	66	Bein	NN	NN
_	207	67	etc.	ADV	ADV
_	207	68	böse	ADJA	ADJA
_	207	69	/	$(	$(
_	207	70	faule	ADJA	ADJA
_	207	71	/	$(	$(
_	207	72	und	KON	KON
_	207	73	giftige	ADJA	ADJA
_	207	74	Dünste	NN	NN
_	207	75	aufsteigen	VVINF	VVINF
_	207	76	/	$(	$(
_	207	77	und	KON	KON
_	207	78	also	ADV	ADV
_	207	79	die	ART	ART
FM	207	80	Paroxismos	NE	NN
FM	207	81	Epilepticos	NE	NN
_	207	82	verursachen	VVINF	VVINF
_	207	83	.	$.	$.
NE	207	84	Galenus	NN	NE
NN	207	85	lib.	NN	NE
_	207	86	3.	ADJA	ADJA
FM	207	87	de	NE	NE
FM	207	88	locis	NE	NE
FM	207	89	aff.	NN	NE
NN	207	90	cap.	NN	ADJA
_	207	91	7.	ADJA	ADJA
FM	207	92	Aêtius	NE	NE
FM	207	93	Tetrab	NE	NN
_	207	94	.	$.	$.
_	208	1	2.	ADJA	ADJA
FM	208	2	serm.	NN	ADJA
_	208	3	2.	ADJA	ADJA
NN	208	4	cap.	NN	ADJA
FM	208	5	r	NE	NN
_	208	6	3.	ADJA	ADJA
_	208	7	Alexander	NE	NE
FM	208	8	Trallian.	NN	NE
NN	208	9	lib.	NN	NE
FM	208	10	r-c.	NN	NN
_	208	11	21.	ADJA	ADJA
_	208	12	Avicenna	NE	NE
NN	208	13	lib.	NN	NE
_	208	14	3.	ADJA	ADJA
FM	208	15	tract.	NN	ADJA
_	208	16	5.	ADJA	ADJA
FM	208	17	c.	NE	NN
_	208	18	8.	ADJA	ADJA
_	208	19	wann	PWAV	PWAV
_	208	20	nun	ADV	ADV
_	208	21	dem	ART	ART
_	208	22	also	ADV	ADV
_	208	23	/	$(	$(
_	208	24	so	ADV	ADV
_	208	25	muss	VMFIN	VMFIN
_	208	26	man	PIS	PIS
_	208	27	zuvor	ADV	ADV
_	208	28	von	APPR	APPR
_	208	29	einem	ART	ART
_	208	30	verständigen	ADJA	ADJA
_	208	31	Medico	NE	NE
_	208	32	die	ART	ART
_	208	33	Würmer	NN	NN
_	208	34	/	$(	$(
_	208	35	die	ART	ART
_	208	36	böse	ADJA	ADJA
NN	208	37	Materiam	NE	NE
KON	208	38	&	$(	KON
ADV	208	39	cetera	NE	NN
_	208	40	austreiben	VVINF	VVINF
_	208	41	/	$(	$(
_	208	42	die	ART	ART
_	208	43	Mutter	NN	NN
_	208	44	reinigen	VVINF	VVINF
_	208	45	/	$(	$(
_	208	46	des	ART	ART
_	208	47	Magens	NN	NN
_	208	48	/	$(	$(
_	208	49	der	ART	ART
_	208	50	Leber	NN	NN
FM	208	51	Intemperiem	NE	NN
_	208	52	korrigieren	VVINF	VVINF
_	208	53	und	KON	KON
_	208	54	alterieren	VVINF	VVINF
_	208	55	/	$(	$(
_	208	56	oder	KON	KON
_	208	57	was	PWS	PWS
_	208	58	sonsten	ADV	ADV
_	208	59	die	ART	ART
FM	208	60	Indicantia	NE	NE
_	208	61	erfordern	VVINF	VVINF
_	208	62	und	KON	KON
_	208	63	einem	ART	ART
NN	208	64	Medico	NE	NE
_	208	65	gebührt	VVFIN	VVFIN
_	208	66	tun	VVINF	VVINF
_	208	67	lassen	VVINF	VVINF
_	208	68	/	$(	$(
ADV	208	69	als	KOKOM	KOKOM
_	208	70	dann	ADV	ADV
_	208	71	mag	VMFIN	VMFIN
_	208	72	man	PIS	PIS
_	208	73	wohl	ADV	ADV
APPR	208	74	zu	PTKZU	APPR
_	208	75	Stärkung	NN	NN
_	208	76	des	ART	ART
_	208	77	Gehirns	NN	NN
_	208	78	etc.	ADV	ADV
_	208	79	dies	PDS	PDS
FM	208	80	specificum	NN	ADJA
FM	208	81	epilepsiae	NE	NE
_	208	82	,	$,	$,
_	208	83	den	ART	ART
_	208	84	Brunnen	NN	NN
_	208	85	gebrauchen	VVINF	VVINF
_	208	86	/	$(	$(
_	208	87	so	ADV	ADV
_	208	88	wird	VAFIN	VAFIN
_	208	89	es	PPER	PPER
ADV	208	90	als	KOKOM	KOKOM
_	208	91	dann	ADV	ADV
_	208	92	/	$(	$(
_	208	93	da	ADV	ADV
ADV	208	94	sonsten	ADV	NN
_	208	95	in	APPR	APPR
_	208	96	Verbleibung	NN	NN
_	208	97	gedachter	ADJA	ADJA
_	208	98	Sachen	NN	NN
_	208	99	der	ART	ART
_	208	100	Brunnen	NN	NN
ADV	208	101	wenig	PIS	ADV
_	208	102	fruchten	VVINF	VVINF
_	208	103	würde	VAFIN	VAFIN
_	208	104	/	$(	$(
_	208	105	mit	APPR	APPR
ADJA	208	106	göttlicher	ADJD	ADJA
_	208	107	Hilfe	NN	NN
_	208	108	ohne	APPR	APPR
_	208	109	Frucht	NN	NN
_	208	110	nicht	PTKNEG	PTKNEG
_	208	111	abgehen	VVINF	VVINF
_	208	112	/	$(	$(
_	208	113	so	ADV	ADV
ADV	208	114	fern	ADJA	ADJD
_	208	115	die	ART	ART
_	208	116	Krankheit	NN	NN
_	208	117	möglich	ADJD	ADJD
_	208	118	zu	PTKZU	PTKZU
_	208	119	kurieren	VVINF	VVINF
_	208	120	/	$(	$(
_	208	121	und	KON	KON
_	208	122	die	ART	ART
_	208	123	Person	NN	NN
_	208	124	nicht	PTKNEG	PTKNEG
PTKA	208	125	zu	PTKZU	PTKA
_	208	126	alt	ADJD	ADJD
_	208	127	.	$.	$.
_	209	1	dann	ADV	ADV
KOUS	209	2	wie	KOKOM	KOKOM
NE	209	3	Hippocrates	NN	NN
_	209	4	sagt	VVFIN	VVFIN
NN	209	5	libr.	NN	NE
_	209	6	5.	ADJA	ADJA
FM	209	7	Aphoris	NE	NN
_	209	8	.	$.	$.
ADJA	210	1	7.	FM	ADJA
FM	210	2	Comitiales	FM	NN
FM	210	3	morbi	FM	NE
_	210	4	,	$,	$,
FM	210	5	aut	FM	ADJA
FM	210	6	convulsiones	FM	NN
FM	210	7	Epilepticæ	FM	NN
_	210	8	,	$,	$,
FM	210	9	quibus	FM	NN
FM	210	10	ante	FM	ADJA
FM	210	11	pubertatem	FM	NN
FM	210	12	eveniunt	FM	NE
_	210	13	,	$,	$,
FM	210	14	curationem	FM	NN
FM	210	15	recipiunt	FM	NN
_	210	16	,	$,	$,
FM	210	17	At	FM	NE
FM	210	18	quibus	FM	NN
FM	210	19	eæ	FM	NE
FM	210	20	eveniunt	FM	NE
FM	210	21	vigesimo	FM	NE
FM	210	22	quinto	FM	NE
FM	210	23	ætatis	FM	ADJA
FM	210	24	anno	FM	NE
_	210	25	,	$,	$,
FM	210	26	maximam	FM	ADJA
FM	210	27	partem	FM	ADJA
FM	210	28	commoriuntur	FM	NN
_	210	29	:	$.	$.
FM	211	1	Vel	FM	NE
_	211	2	,	$,	$,
FM	211	3	ut	FM	ADJA
FM	211	4	Galenus	FM	NE
FM	211	5	paulò	FM	NN
FM	211	6	aliter	FM	NE
FM	211	7	in	FM	APPR
FM	211	8	Comment	FM	NE
_	211	9	.	$.	$.
FM	211	10	hujus	FM	NE
