	token_ids	tokens	goldlabels	predictions
171	48	dieser	PDAT	PDAT
171	49	Brunnen	NN	NN
171	50	gleichfalls	ADV	ADV
171	51	mit	APPR	APPR
171	52	denselben	PDAT	PDAT
171	53	Tugenden	NN	NN
171	54	begabt	ADJD	ADJD
171	55	sei	VAFIN	VAFIN
171	56	.	$.	$.
172	1	und	KON	KON
172	2	erstlich	ADV	ADJD
172	3	ist	VAFIN	VAFIN
172	4	die	ART	ART
172	5	Ambra	NN	NE
172	6	eine	ART	ART
172	7	sehr	ADV	ADV
172	8	kräftige	ADJA	ADJA
172	9	und	KON	KON
172	10	herrliche	ADJA	ADJA
172	11	Arznei	NN	NN
172	12	in	APPR	APPR
172	13	Schwachheiten	NN	NN
172	14	des	ART	ART
172	15	Gehirns	NN	NN
172	16	/	$(	$(
172	17	welches	PRELS	PWS
172	18	sie	PPER	PPER
172	19	mehr	ADV	ADV
172	20	denn	KON	KON
172	21	sonsten	ADV	ADV
172	22	irgend	ADV	ADV
172	23	etwas	PIS	ADV
172	24	anderes	ADV	PIS
172	25	stärkt	VVFIN	VVFIN
172	26	/	$(	$(
172	27	wie	PWAV	KOUS
172	28	der	ART	ART
172	29	vornehme	ADJA	ADJA
172	30	Medikus	NN	NN
172	31	Crato	NE	NE
172	32	sagt	VVFIN	VVFIN
172	33	/	$(	$(
172	34	Consilio	NE	NE
172	35	174.	ADJA	ADJA
172	36	posterioris	NE	NN
172	37	editionis	NE	NE
172	38	:	$.	$(
172	39	Inter	NN	NE
172	40	ea	NE	NE
172	41	,	$,	$,
172	42	quæ	NE	NE
172	43	cerebrum	NE	NN
172	44	roborant	NE	ADJD
172	45	,	$,	$,
172	46	magnam	NE	NE
172	47	vim	NE	VVFIN
172	48	Ambræ	NN	NE
172	49	orientali	NE	NE
172	50	tribuo	NE	NE
172	51	.	$.	$.
173	1	und	KON	KON
173	2	Nicolaus	NN	NE
173	3	Monardis	NE	NE
173	4	in	APPR	APPR
173	5	histor.	NN	ADJA
173	6	simpl.	NN	ADJA
173	7	med.	NN	NE
173	8	ex	APPR	FM
173	9	novo	NE	ADJA
173	10	orbe	NE	ADJA
173	11	delatorum	NE	NN
173	12	pag.	NN	VVFIN
173	13	10.	ADJA	ADJA
173	14	sagt	VVFIN	VVFIN
173	15	:	$.	$.
174	1	Ambarum	FM	ADJA
174	2	cum	FM	NN
174	3	oleo	FM	ADJA
174	4	florum	FM	NN
174	5	mali	FM	NE
174	6	Atantii	FM	NE
174	7	sive	FM	VVFIN
174	8	Assyrii	FM	NE
174	9	in	FM	APPR
174	10	calente	FM	NE
174	11	mortario	FM	NE
174	12	permixtum	FM	NN
174	13	,	$,	$,
174	14	&	$(	KON
174	15	unguenti	FM	ADJA
174	16	modo	FM	NE
174	17	capiti	FM	NE
174	18	illitum	FM	NN
174	19	,	$,	$,
174	20	illius	FM	NE
174	21	dolorem	FM	NE
174	22	levat	FM	ADJD
174	23	,	$,	$,
174	24	cerebrum	FM	NN
174	25	roborat	FM	NN
174	26	&	$(	KON
174	27	nervos	FM	NN
174	28	,	$,	$,
174	29	&	$(	KON
174	30	frigidos	FM	NN
174	31	,	$,	$,
174	32	qui	FM	NE
174	33	infarcti	FM	NE
174	34	sunt	FM	VVFIN
174	35	,	$,	$,
174	36	humores	FM	NN
174	37	resolvit	FM	ADJD
174	38	:	$.	$(
174	39	ad	FM	FM
174	40	eadem	FM	ADJA
174	41	efficax	FM	NN
174	42	emplastri	FM	NN
174	43	modo	FM	NE
174	44	cum	FM	NN
174	45	alipta	FM	NE
174	46	moschata	FM	NE
174	47	assiduè	FM	NE
174	48	gestatum	FM	NN
174	49	.	$.	$.
175	1	Ejus	FM	NE
175	2	solius	FM	NE
175	3	.	$.	$.
175	4	aut	FM	ADJA
175	5	cum	FM	NN
175	6	moscho	FM	ADJD
175	7	&	$(	KON
175	8	ligno	FM	NE
175	9	aloës	FM	NE
175	10	permixti	FM	NN
175	11	,	$,	$,
175	12	olfactu	FM	ADJA
175	13	cerebrum	FM	NN
175	14	roboratur	FM	NN
175	15	,	$,	$,
175	16	memoria	FM	NE
175	17	augetur	FM	NN
175	18	.	$.	$.
176	1	&	$(	KON
176	2	cetera	NE	NE
176	3	ja	PTKANT	ADV
176	4	sie	PPER	PPER
176	5	stärkt	VVFIN	VVFIN
176	6	nicht	PTKNEG	PTKNEG
176	7	allein	ADV	ADV
176	8	das	ART	ART
176	9	Gehirn	NN	NN
176	10	/	$(	$(
176	11	sondern	KON	KON
176	12	auch	ADV	ADV
176	13	die	ART	ART
176	14	Sehnenadern	NN	NN
176	15	/	$(	$(
176	16	die	ART	ART
176	17	Gelenke	NE	NN
176	18	und	KON	KON
176	19	Glieder	NN	NN
176	20	/	$(	$(
176	21	die	ART	ART
176	22	Gicht	NN	NN
176	23	/	$(	$(
176	24	Reißen	VVFIN	NN
176	25	in	APPR	APPR
176	26	Gliedern	NN	NN
176	27	/	$(	$(
176	28	Lähme	NN	$.
176	29	/	$(	$(
176	30	dahero	PAV	PAV
176	31	jetzt	ADV	ADV
176	32	gedachter	ADJA	ADJA
176	33	Monardis	NE	NN
176	34	im	APPRART	APPRART
176	35	angezogenen	ADJA	ADJA
176	36	Buch	NN	NN
176	37	am	APPRART	APPRART
176	38	11.	ADJA	ADJA
176	39	Blatt	NN	NN
176	40	sagt	VVFIN	VVFIN
176	41	/	$(	$(
176	42	Convenit	NE	NE
176	43	etiam	NE	NE
176	44	Paralyticis	NE	NE
176	45	,	$,	$,
176	46	si	NE	VVFIN
176	47	eo	NE	NE
176	48	,	$,	$,
176	49	aut	NE	FM
176	50	ejus	NE	NE
176	51	mixtura	NE	NE
176	52	suffiantur	NE	NN
176	53	,	$,	$,
176	54	aut	NE	FM
176	55	cerebrum	NE	NN
176	56	totaq̒ue	NE	NN
176	57	spina	NE	NE
176	58	eo	NE	ADJA
176	59	inungantur	NE	NN
176	60	.	$.	$.
177	1	Etenim	FM	NE
177	2	Ambra	FM	NE
177	3	præ	FM	VVFIN
177	4	cæteris	FM	NE
177	5	cerebrum	FM	NN
177	6	&	$(	KON
177	7	nervos	FM	ADJD
177	8	roborat	FM	NN
177	9	.	$.	$.
178	1	ferner	ADV	ADJD
178	2	so	ADV	ADV
178	3	dient	VVFIN	VVFIN
178	4	sie	PPER	PPER
178	5	wider	APPR	APPR
178	6	den	ART	ART
178	7	Schlag	NN	NN
178	8	/	$(	$(
178	9	wie	KOKOM	KOKOM
178	10	aus	APPR	APPR
178	11	dem	ART	ART
178	12	Schlagsälblein	NE	NN
178	13	/	$(	$(
178	14	und	KON	KON
178	15	aus	APPR	APPR
178	16	der	ART	ART
178	17	Komposition	NN	NN
178	18	in	APPR	APPR
178	19	der	ART	ART
178	20	Apotheke	NN	NN
178	21	so	ADV	ADV
178	22	von	APPR	APPR
178	23	der	ART	ART
178	24	Ambra	NN	NE
178	25	den	ART	ART
178	26	Namen	NN	NN
178	27	hat	VAFIN	VAFIN
178	28	/	$(	$(
178	29	abzunehmen	VVINF	VVIZU
178	31	.	$.	$.
179	1	sie	PPER	PPER
179	2	ist	VAFIN	VAFIN
179	3	auch	ADV	ADV
179	4	eine	ART	ART
179	5	herrliche	ADJA	ADJA
179	6	Arznei	NN	NN
179	7	wider	APPR	APPR
179	8	die	ART	ART
179	9	schwere	ADJA	ADJA
179	10	Not	NN	NN
179	11	/	$(	$(
179	12	wie	KOKOM	KOKOM
179	13	obberührter	ADJA	ADJA
179	14	Monardis	NE	NE
179	15	meldet	VVFIN	VVFIN
179	16	Seite	NN	NN
179	17	12.	ADJA	ADJA
179	18	und	KON	KON
179	19	Gesnerus	NE	NE
179	20	zeugt	VVFIN	VVFIN
179	21	in	APPR	APPR
179	22	gemein	ADJD	ADJD
179	23	von	APPR	APPR
179	24	allem	PIS	PIS
179	25	Erdpech	NN	NN
179	26	/	$(	$(
179	27	dass	KOUS	KOUS
179	28	es	PPER	PPER
179	29	nicht	PTKNEG	PTKNEG
179	30	allein	ADV	ADV
179	31	die	ART	ART
179	32	jenige	PIAT	ADJA
179	33	/	$(	$(
179	34	so	ADV	ADV
179	35	mit	APPR	APPR
179	36	der	ART	ART
179	37	schweren	ADJA	ADJA
179	38	Not	NN	NN
179	39	behaftet	VVPP	ADJD
179	40	/	$(	$(
179	41	wie	KOKOM	KOUS
179	42	Dioscorides	NE	NE
179	43	libr.	NN	NE
179	44	r.	NN	NE
179	45	cap.	NN	ADJA
179	46	85.	ADJA	ADJA
179	47	durch	APPR	APPR
179	48	den	ART	ART
179	49	Rauch	NN	NN
179	50	meldet	VVFIN	VVFIN
179	51	und	KON	KON
179	52	an	APPR	APPR
179	53	Tag	NN	NN
179	54	gibt	VVFIN	VVFIN
179	55	/	$(	$(
179	56	sondern	KON	KON
179	57	auch	ADV	ADV
179	58	zu	PTKZU	APPR
179	59	sich	PRF	PRF
179	60	selbst	ADV	ADV
179	61	wieder	ADV	ADV
179	62	bringt	VVFIN	VVFIN
179	63	und	KON	KON
179	64	heilt	VVFIN	VVFIN
179	65	.	$.	$.
180	1	sie	PPER	PPER
180	2	ist	VAFIN	VAFIN
180	3	auch	ADV	ADV
180	4	gut	ADJD	ADJD
180	5	den	ART	ART
180	6	blöden	ADJA	ADJA
180	7	Magen	NN	NN
180	8	/	$(	$(
180	9	erwärmt	VVFIN	VVFIN
180	10	denselbigen	PDAT	ADJA
180	11	/	$(	$(
180	12	fördert	VVFIN	VVFIN
180	13	die	ART	ART
180	14	Däuung	NE	NN
180	15	/	$(	$(
180	16	zerteilt	VVPP	VVFIN
180	17	die	ART	ART
180	18	Winde	NN	NN
180	19	und	KON	KON
180	20	Blähung	NN	NN
180	21	/	$(	$(
180	22	wie	PWAV	KOUS
180	23	Crato	NE	NE
180	24	an	APPR	APPR
180	25	unterschiedenen	ADJA	ADJA
180	26	Orten	NN	NN
180	27	gedenkt	VVFIN	VVFIN
180	28	/	$(	$(
180	29	und	KON	KON
180	30	bei	APPR	APPR
180	31	Monardi	NE	NE
180	32	,	$,	$,
180	33	Matthiolo	NE	NE
180	34	,	$,	$,
180	35	und	KON	KON
180	36	anderen	ADJA	PIS
180	37	zu	PTKZU	PTKZU
180	38	lesen	VVINF	VVINF
180	39	/	$(	$(
180	40	und	KON	KON
180	41	dient	VVFIN	VVFIN
180	42	sonderlich	ADJD	ADJD
180	43	auch	ADV	ADV
180	44	wider	APPR	APPR
180	45	das	ART	ART
180	46	Drücken	NN	NN
180	47	im	APPRART	APPRART
180	48	Magen	NN	NN
180	49	/	$(	$(
180	50	oder	KON	KON
180	51	/	$(	$(
180	52	wie	KOKOM	KOUS
180	53	der	ART	ART
180	54	gemeine	ADJA	ADJA
180	55	Mann	PIS	NN
180	56	sagt	VVFIN	VVFIN
180	57	/	$(	$(
180	58	am	APPRART	APPRART
180	59	Herzen	NN	NN
180	60	/	$(	$(
180	61	wie	PWAV	KOUS
180	62	Aetius	NE	NE
180	63	sagt	VVFIN	VVFIN
180	64	/	$(	$(
180	65	Tetrabibl	NE	NE
180	66	.	$.	$.
181	1	1.	FM	ADJA
181	2	serm.	FM	NN
181	3	2.	FM	ADJA
181	4	cap.	FM	ADJA
181	5	49.	FM	ADJA
181	6	Potum	FM	NN
181	7	bitumen	FM	ADJA
181	8	nucis	FM	NE
181	9	ponticæ	FM	NN
181	10	aut	FM	ADJA
181	11	fabæ	FM	NE
181	12	magnitudine	FM	ADJA
181	13	cum	FM	NN
181	14	vino	FM	NE
181	15	tritum	FM	NN
181	16	cardiacis	FM	NE
181	17	,	$,	$,
181	18	qui	FM	NE
181	19	animo	FM	NE
181	20	linquuntur	FM	NE
181	21	,	$,	$,
181	22	magnopere	FM	NN
181	23	&	$(	KON
181	24	è	FM	NN
181	25	vestigio	FM	NE
181	26	prodest	FM	NN
181	27	.	$.	$.
182	1	den	ART	ART
182	2	Weibspersonen	NN	NN
182	3	ist	VAFIN	VAFIN
182	4	sie	PPER	PPER
182	5	auch	ADV	ADV
182	6	eine	ART	ART
182	7	gute	ADJA	ADJA
182	8	Arznei	NN	NN
182	9	/	$(	$(
182	10	|	$(	XY
182	11	sintemal	KOUS	ADV
182	12	sie	PPER	PPER
182	13	von	APPR	APPR
182	14	unten	ADV	ADV
182	15	auf	APPR	APPR
182	16	gebraucht	VVPP	VVPP
182	17	/	$(	$(
182	18	dient	VVFIN	VVFIN
182	19	wider	APPR	APPR
182	20	das	ART	ART
182	21	Aufsteigen	VVINF	NN
182	22	der	ART	ART
182	23	Mutter	NN	NN
182	24	/	$(	$(
182	25	und	KON	KON
182	26	alle	PIAT	PIAT
182	27	andere	ADJA	PIS
182	28	Beschwerung	NN	NN
182	29	/	$(	$(
182	30	so	ADV	ADV
182	31	von	APPR	APPR
182	32	derselben	PDAT	PDS
182	33	entstehen	VVINF	VVINF
182	34	.	$.	$.
183	1	ja	PTKANT	ADV
183	2	oft	ADV	ADV
183	3	gedachter	ADJA	ADJA
183	4	Monardes	NE	NN
183	5	kuriert	VVPP	VVFIN
183	6	die	ART	ART
183	7	Unfruchtbarkeit	NN	NN
183	8	/	$(	$(
183	9	so	ADV	ADV
183	10	von	APPR	APPR
183	11	kalten	ADJA	ADJA
183	12	bösen	ADJA	ADJA
183	13	Feuchtigkeiten	NN	NN
183	14	verursacht	VVFIN	VVPP
183	15	wird	VAFIN	VAFIN
183	16	mit	APPR	APPR
183	17	einem	ART	ART
183	18	Pflaster	NN	NN
183	19	zum	APPRART	APPRART
183	20	Nabel	NN	NN
183	21	/	$(	$(
183	22	und	KON	KON
183	23	einem	ART	ART
183	24	Mutterzäpflein	NE	NN
183	25	von	APPR	APPR
183	26	Ambra	NN	NE
183	27	gemacht	VVPP	VVPP
183	28	/	$(	$(
183	29	wie	PWAV	KOKOM
183	30	an	APPR	APPR
183	31	oft	ADV	ADV
183	32	angezogenem	ADJA	ADJA
183	33	Ort	NN	NN
183	34	zu	PTKZU	PTKZU
183	35	lesen	VVINF	VVINF
183	36	.	$.	$.
184	1	endlich	ADV	ADV
184	2	/	$(	$(
184	3	damit	PAV	KOUS
184	4	wir	PPER	PPER
184	5	anderer	ADJA	PIS
184	6	der	ART	ART
184	7	Ambra	NN	NE
184	8	Tugenden	NN	NN
184	9	geschweigen	VVINF	VVINF
184	10	/	$(	$(
184	11	so	ADV	ADV
184	12	dient	VVFIN	VVFIN
184	13	sie	PPER	PPER
184	14	gewaltig	ADJD	ADJD
184	15	wider	APPR	APPR
184	16	die	ART	ART
184	17	Ohnmacht	NN	NN
184	18	/	$(	$(
184	19	und	KON	KON
184	20	ist	VAFIN	VAFIN
184	21	eine	ART	ART
184	22	fürnehme	ADJA	ADJA
184	23	Herzstärkung	NN	NN
184	24	/	$(	$(
184	25	daher	PAV	PAV
184	26	Garzias	NE	NE
184	27	ab	PTKVZ	APPR
184	28	Orto	NE	NE
184	29	lib.	NN	NE
184	30	1.	ADJA	ADJA
184	31	aromatum	NE	NN
184	32	Inditorum	NN	NN
184	33	cap.	NN	NE
184	34	r.	NN	NE
184	35	sagt	VVFIN	VVFIN
184	36	:	$.	$(
184	37	Quod	NE	NN
184	38	ambarum	NE	NN
184	39	sit	NE	VVFIN
184	40	ex	APPR	FM
184	41	eorum	NE	NN
184	42	numero	NE	NE
184	43	,	$,	$,
184	44	quæ	NE	NE
184	45	maximæ	NE	NE
184	46	cordis	NE	NE
184	47	vires	NE	NE
184	48	reficiunt	NE	ADJD
184	49	.	$.	$.
185	1	und	KON	KON
185	2	Monardes	NE	NN
185	3	spricht	VVFIN	VVFIN
185	4	:	$.	$.
186	1	Ambræ	FM	NE
186	2	olfactu	FM	NE
186	3	spiritus	FM	NE
186	4	&	$(	KON
186	5	vigor	FM	ADJA
186	6	cordis	FM	NE
186	7	reficiuntur	FM	NN
186	8	:	$.	$(
186	9	ideoq̒ue	FM	NN
186	10	in	FM	APPR
186	11	pestis	FM	ADJA
186	12	contagiis	FM	NE
186	13	ejus	FM	NN
186	14	odor	FM	NE
186	15	apprimè	FM	NE
186	16	utilis	FM	NE
186	17	.	$.	$.
187	1	insonderheit	ADV	NN
187	2	bekommt	VVFIN	VVFIN
187	3	sie	PPER	PPER
187	4	den	ART	ART
187	5	alten	ADJA	ADJA
187	6	Leuten	NN	NN
187	7	trefflich	ADJD	ADJD
187	8	wohl	ADV	ADV
187	9	/	$(	$(
187	10	wie	PWAV	KOUS
187	11	Matthiolus	NE	NE
187	12	ad	FM	FM
187	13	cap.	NN	ADJA
187	14	20.	ADJA	ADJA
187	15	lib.	NN	NE
187	16	1.	ADJA	ADJA
187	17	Dioscoridis	NE	NE
187	18	,	$,	$,
187	19	und	KON	KON
187	20	Crato	NE	NE
187	21	an	APPR	APPR
187	22	vielen	PIAT	PIAT
187	23	unterschiedenen	ADJA	ADJA
187	24	Orten	NN	NN
187	25	gedenkt	VVFIN	VVFIN
187	26	.	$.	$.
188	1	dessen	PDS	PDAT
188	2	Ursache	NN	NN
188	3	Monardes	NE	NN
188	4	klärlich	ADV	ADJD
188	5	hat	VAFIN	VAFIN
188	6	/	$(	$(
188	7	da	ADV	KOUS
188	8	er	PPER	PPER
188	9	sagt	VVFIN	VVFIN
188	10	lib.	NN	NE
188	11	citato	NE	ADJA
188	12	.	$.	$.
188	13	pagin	NN	NE
188	14	.	$.	$.
189	1	11	FM	CARD
189	2	Maximè	FM	NN
189	3	prodest	FM	ADJA
189	4	Senibus	FM	NN
189	5	,	$,	$,
189	6	quod	FM	NN
189	7	illorum	FM	NN
189	8	spiritus	FM	NE
189	9	vegetet	FM	VVFIN
189	10	,	$,	$,
189	11	cor	FM	ADJA
189	12	&	$(	KON
189	13	cerebrum	FM	NN
189	14	roboret	FM	NN
189	15	,	$,	$,
189	16	&	$(	KON
189	17	crassos	FM	NN
189	18	lentosque	FM	NE
189	19	humores	FM	NE
189	20	,	$,	$,
189	21	quibus	FM	NN
189	22	plurimum	FM	NN
189	23	abundant	FM	NN
189	24	,	$,	$,
189	25	extenuet	FM	ADJD
189	26	,	$,	$,
189	27	sive	FM	VVFIN
189	28	cibis	FM	NE
189	29	indatur	FM	NN
189	30	,	$,	$,
189	31	sive	FM	ADJA
189	32	vestes	FM	ADJA
189	33	suffiantur	FM	NN
189	34	,	$,	$,
189	35	sive	FM	ADJA
189	36	cerebro	FM	NE
189	37	cordisq̒ue	FM	NN
189	38	regioni	FM	NE
189	39	applicetur	FM	NN
189	40	,	$,	$,
189	41	sive	FM	ADJA
189	42	vino	FM	NE
189	43	,	$,	$,
189	44	quo	FM	NE
189	45	sibi	FM	NE
189	46	faciem	FM	NE
189	47	&	$(	KON
189	48	manus	FM	NE
189	49	abluunt	FM	NN
189	50	,	$,	$,
189	51	permisceatur	FM	NN
189	52	.	$.	$.
190	1	eben	ADV	ADV
190	2	diese	PDAT	PDAT
190	3	gedachte	VVFIN	ADJA
190	4	/	$(	$(
190	5	und	KON	KON
190	6	dergleichen	PIS	PIS
190	7	Wirkungen	NN	NN
190	8	hat	VAFIN	VAFIN
190	9	auch	ADV	ADV
190	10	dieser	PDAT	PDAT
190	11	Brunnen	NE	NN
190	12	.	$.	$.
191	1	denn	KON	KON
191	2	wie	KOKOM	KOUS
191	3	oben	ADV	ADV
191	4	gemeldet	VVPP	VVPP
191	5	er	PPER	PPER
191	6	nicht	PTKNEG	PTKNEG
191	7	alleine	ADV	ADV
191	8	/	$(	$(
191	9	alle	PIAT	PIAT
191	10	wässerige	ADJA	ADJA
191	11	Geschwulst	NN	NN
191	12	/	$(	$(
191	13	Drüsen	NN	NN
191	14	/	$(	$(
191	15	Beulen	NN	NN
191	16	/	$(	$(
191	17	die	ART	ART
191	18	Krätze	NN	NN
191	19	/	$(	$(
191	20	und	KON	KON
191	21	alle	PIAT	PIAT
191	22	kalten	ADJA	ADJA
191	23	Flüsse	NN	NN
191	24	/	$(	$(
191	25	das	ART	ART
191	26	Zipperlein	NN	NN
191	27	/	$(	$(
191	28	das	ART	ART
191	29	verderbte	ADJA	ADJA
191	30	Gehör	NN	NN
191	31	von	APPR	APPR
191	32	kalten	ADJA	ADJA
191	33	Flüssen	NN	NN
191	34	/	$(	$(
191	35	die	ART	ART
191	36	Felle	NN	NN
191	37	der	ART	ART
191	38	Augen	NN	NN
191	39	/	$(	$(
191	40	so	ADV	ADV
191	41	möglich	ADJD	ADJD
191	42	zu	PTKZU	PTKZU
191	43	kurieren	VVINF	VVINF
191	44	sein	VAINF	VAINF
191	45	/	$(	$(
191	46	heilt	VVFIN	VVFIN
191	47	.	$.	$.
192	1	item	NN	ADV
192	2	den	ART	ART
192	3	Harn	NN	NN
192	4	den	ART	ART
192	5	Stein	NN	NN
192	6	fördert	VVFIN	VVFIN
192	7	/	$(	$(
192	8	und	KON	KON
192	9	eine	ART	ART
192	10	gewisse	ADJA	ADJA
192	11	Arznei	NN	NN
192	12	wider	APPR	APPR
192	13	den	ART	ART
192	14	Dumpf	ADJD	NN
192	15	ist	VAFIN	VAFIN
192	16	/	$(	$(
192	17	sondern	KON	KON
192	18	er	PPER	PPER
192	19	stärkt	VVFIN	VVFIN
192	20	auch	ADV	ADV
192	21	das	ART	ART
192	22	Haupt	NN	NN
192	23	/	$(	$(
192	24	die	ART	ART
192	25	Glieder	NN	NN
192	26	/	$(	$(
192	27	die	ART	ART
192	28	Sehnenader	NN	NN
192	29	/	$(	$(
192	30	und	KON	KON
192	31	welches	PRELS	PWS
192	32	seiner	PPOSAT	PPOSAT
192	33	vornehmen	VVINF	ADJA
192	34	und	KON	KON
192	35	gewissen	ADJA	ADJA
192	36	Tugenden	NN	NN
192	37	auch	ADV	ADV
192	38	eine	ART	PIS
192	39	ist	VAFIN	VAFIN
192	40	/	$(	$(
192	41	so	ADV	ADV
192	42	restituiert	VVPP	VVFIN
192	43	er	PPER	PPER
192	44	die	ART	ART
192	45	Paralysis	NN	NN
192	46	,	$,	$,
192	47	das	ART	PDS
192	48	ist	VAFIN	VAFIN
192	49	eine	ART	ART
192	50	solche	PIAT	PIAT
192	51	Lähme	NN	NN
192	52	/	$(	$(
192	53	darinnen	ADV	VVFIN
192	54	die	ART	ART
192	55	Sehnenadern	NN	NN
192	56	/	$(	$(
192	57	durch	APPR	APPR
192	58	welche	PWAT	PRELS
192	59	den	ART	ART
192	60	Gliedern	NN	NN
192	61	die	ART	ART
192	62	Bewegung	NN	NN
192	63	/	$(	$(
192	64	und	KON	KON
192	65	das	ART	ART
192	66	Fühlen	VVFIN	NN
192	67	mit	APPR	ADV
192	68	getheilet	VVPP	VVPP
192	69	wird	VAFIN	VAFIN
192	70	/	$(	$(
192	71	durch	APPR	APPR
192	72	die	ART	ART
192	73	kalten	ADJA	ADJA
192	74	Flüsse	NN	NN
192	75	verstopft	VVFIN	VVPP
192	76	sind	VAFIN	VAFIN
192	77	/	$(	$(
192	78	dass	KOUS	KOUS
192	79	den	ART	ART
192	80	Gliedern	NN	NN
192	81	ob	KOUS	KON
192	82	angedeutete	ADJA	ADJA
192	83	Kräfte	NN	NN
192	84	nicht	PTKNEG	PTKNEG
192	85	zukommen	VVINF	VVINF
192	86	mögen	VMFIN	VMFIN
192	87	/	$(	$(
192	88	sondern	KON	KON
192	89	dieselben	PDAT	PDS
192	90	gleichsam	ADJD	ADJD
192	91	tot	NN	ADJD
192	92	sein	VAINF	VAINF
192	93	/	$(	$(
192	94	dass	KOUS	KOUS
192	95	man	PIS	PIS
192	96	solche	PIAT	PIS
192	97	zu	PTKZU	APPR
192	98	nichts	PIS	PIAT
192	99	sonderliches	ADJA	ADJA
192	100	brauchen	VVFIN	VVINF
192	101	kann	VMFIN	VMFIN
192	102	.	$.	$.
193	1	solche	PIAT	PIAT
193	2	Kraft	NN	NN
193	3	haben	VAFIN	VAFIN
193	4	/	$(	$(
193	5	Gott	NN	NN
193	6	Lob	NN	NN
193	7	/	$(	$(
193	8	sehr	ADV	ADV
193	9	viele	ADV	PIS
193	10	in	APPR	APPR
193	11	dem	ART	ART
193	12	Brunnen	NN	NN
193	13	erfahren	VVINF	VVPP
193	14	/	$(	$(
193	15	wie	PWAV	KOUS
193	16	dann	ADV	ADV
193	17	nur	ADV	ADV
193	18	vor	APPR	APPR
193	19	etlichen	ADJA	PIAT
193	20	Tagen	NN	NN
193	21	ein	ART	ART
193	22	Paralyticus	NE	NN
193	23	welcher	PWAT	PIS
193	24	etliche	PIAT	PIS
193	25	jahrlang	ADJD	ADJD
193	26	nicht	PTKNEG	PTKNEG
193	27	gehen	VVINF	VVINF
193	28	können	VMFIN	VMINF
193	29	/	$(	$(
193	30	als	KOKOM	KOUS
193	31	er	PPER	PPER
193	32	diesen	PDAT	PDAT
193	33	Brunnen	NN	NN
193	34	nicht	PTKNEG	PTKNEG
193	35	lange	ADV	ADV
193	36	getrunken	VVPP	VVPP
193	37	/	$(	$(
193	38	und	KON	KON
193	39	sich	PRF	PRF
193	40	darinnen	ADV	VVFIN
193	41	gebadet	VVPP	VVPP
193	42	/	$(	$(
193	43	wieder	ADV	ADV
193	44	frisch	ADJD	ADJD
193	45	und	KON	KON
193	46	gesund	ADJD	ADJD
193	47	davon	PAV	PAV
193	48	gegangen	VVPP	VVPP
193	49	.	$.	$.
194	1	und	KON	KON
194	2	ein	ART	ART
194	3	Anderer	NE	PIS
194	4	/	$(	$(
194	5	welcher	PWAT	PWS
194	6	zuvor	ADV	ADV
194	7	an	APPR	APPR
194	8	einer	ART	ART
194	9	Krücke	NN	NN
194	10	gehunken	NE	VVPP
194	11	/	$(	$(
194	12	hernach	ADV	ADV
194	13	aber	ADV	ADV
194	14	/	$(	$(
194	15	als	KOKOM	KOUS
194	16	er	PPER	PPER
194	17	diesen	PDAT	PDAT
194	18	Brunnen	NN	NN
194	19	gebraucht	VVPP	VVPP
194	20	/	$(	$(
194	21	ohne	APPR	APPR
194	22	Krücken	NN	NN
194	23	davon	PAV	PAV
194	24	gegangen	VVPP	VVPP
194	25	/	$(	$(
194	26	und	KON	KON
194	27	zum	APPRART	APPRART
194	28	Zeichen	NN	NN
194	29	seiner	PPOSAT	PPOSAT
194	30	Gesundheit	NN	NN
194	31	früh	ADJD	ADJD
194	32	/	$(	$(
194	33	ehe	KOUS	KOUS
194	34	er	PPER	PPER
194	35	wieder	ADV	ADV
194	36	nach	APPR	APPR
194	37	Hause	NN	NE
194	38	gereist	VVPP	VVPP
194	39	/	$(	$(
194	40	die	ART	ART
194	41	Krücken	NN	NN
194	42	zerhackt	VVFIN	VVPP
194	43	/	$(	$(
194	44	und	KON	KON
194	45	ihm	PPER	PPER
194	46	bei	APPR	APPR
194	47	derselben	PDAT	PDS
194	48	eine	ART	ART
194	49	Suppe	NN	NN
194	50	gekocht	VVPP	VVPP
194	51	.	$.	$.
195	1	ich	PPER	PPER
195	2	will	VMFIN	VMFIN
195	3	geschweigen	VVINF	VVFIN
195	4	anderer	ADJA	PIS
195	5	/	$(	$(
195	6	und	KON	KON
195	7	auch	ADV	ADV
195	8	des	ART	ART
195	9	jenigen	PIAT	ADJA
195	10	/	$(	$(
195	11	so	ADV	ADV
195	12	sich	PRF	PRF
195	13	in	APPR	APPR
195	14	einem	ART	ART
195	15	Backtrog	NN	NN
195	16	zum	APPRART	APPRART
195	17	Brunnen	NN	NN
195	18	führen	VVINF	VVINF
195	19	lassen	VVINF	VVINF
195	20	müssen	VMFIN	VMINF
195	21	/	$(	$(
195	22	und	KON	KON
195	23	hernach	ADV	ADV
195	24	als	KOKOM	KOKOM
195	25	er	PPER	PPER
195	26	gesund	ADJD	ADJD
195	27	worden	VAPP	VAPP
195	28	/	$(	$(
195	29	den	ART	ART
195	30	Backtrog	NN	NN
195	31	an	APPR	APPR
195	32	einen	ART	ART
195	33	Baum	NE	NN
195	34	aufgehängt	VVPP	VVPP
195	35	/	$(	$(
